LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel
DOMAIN;;;;;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;sfc;sfc;10 m above gnd;10 m above gnd;2 m above gnd;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Snowfall amount;Total cloud cover;Wind speed;Wind direction;Temperature;Temperature;Total cloud cover;Total cloud cover;Wind speed;Wind speed
UNIT;;;;;°C;mm;cm;%;km/h;°;°C;°C;%;%;km/h;km/h
AGGREGATION;;;;;daily mean;daily sum;daily sum;daily mean;daily mean;daily mean;daily max;daily min;daily max;daily min;daily max;daily min
UTC_OFFSET;;;;;2;2;2;2;2;2;2;2;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Total Precipitation daily sum [sfc];Snowfall amount daily sum [sfc];Total cloud cover daily mean [sfc];Wind speed daily mean [10 m above gnd];Wind direction daily mean [10 m above gnd];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Total cloud cover daily max [sfc];Total cloud cover daily min [sfc];Wind speed daily max [10 m above gnd];Wind speed daily min [10 m above gnd]
2016;06;30;00;00;19.85;5.90;0.00;45.02;4.76;209.83;21.34;17.62;100.00;0.00;7.41;1.14
2016;07;01;00;00;21.09;2.40;0.00;44.21;4.31;199.56;25.56;16.77;100.00;0.00;7.79;1.02
2016;07;02;00;00;19.01;4.40;0.00;65.75;11.90;251.10;20.55;15.71;100.00;0.00;23.47;1.84
2016;07;03;00;00;17.18;0.00;0.00;63.71;6.74;287.97;20.68;13.47;100.00;0.00;14.37;0.80
2016;07;04;00;00;19.14;0.00;0.00;3.00;5.40;214.34;24.69;12.81;10.00;0.00;11.99;1.53
2016;07;05;00;00;20.78;0.00;0.00;14.08;9.27;262.56;25.20;15.90;100.00;0.00;17.87;1.48
2016;07;06;00;00;19.56;0.00;0.00;29.97;9.11;304.30;23.50;15.59;100.00;0.00;16.98;4.33
2016;07;07;00;00;20.09;0.00;0.00;24.03;4.98;231.49;25.66;13.83;100.00;0.00;9.73;0.36
2016;07;08;00;00;22.64;0.80;0.00;17.86;9.75;227.91;28.50;15.98;100.00;0.00;19.59;1.44
2016;07;09;00;00;22.52;0.50;0.00;4.12;8.37;285.07;27.36;17.32;49.00;0.00;12.29;2.41
2016;07;10;00;00;24.82;0.00;0.00;5.15;6.82;185.44;31.44;16.61;100.00;0.00;13.66;1.80
2016;07;11;00;00;23.72;5.30;0.00;57.38;6.64;200.26;28.06;19.13;100.00;3.30;13.04;1.84
2016;07;12;00;00;18.79;14.10;0.00;92.00;5.64;232.85;20.44;15.99;100.00;2.00;12.64;1.08
2016;07;13;00;00;15.02;4.10;0.00;92.67;16.55;259.56;16.87;12.24;100.00;41.00;28.29;3.40
2016;07;14;00;00;12.77;8.10;0.00;83.62;13.86;282.33;14.33;10.85;100.00;0.00;18.29;5.76
2016;07;15;00;00;14.85;0.10;0.00;49.29;9.95;220.37;19.19;10.96;100.00;0.00;18.78;3.24
2016;07;16;00;00;16.92;0.00;0.00;9.45;5.59;95.51;23.06;9.93;100.00;0.00;10.50;2.31
2016;07;17;00;00;20.90;0.00;0.00;4.17;7.29;177.44;27.26;13.69;100.00;0.00;10.50;4.10
2016;07;18;00;00;23.10;0.00;0.00;0.89;5.65;203.07;28.77;17.65;8.70;0.00;13.68;0.51
2016;07;19;00;00;24.50;0.00;0.00;0.40;8.98;111.23;30.74;17.26;7.80;0.00;15.58;1.30
2016;07;20;00;00;26.23;0.00;0.00;7.04;9.08;119.35;33.10;18.46;100.00;0.00;11.98;4.90
2016;07;21;00;00;24.41;3.20;0.00;39.17;6.38;185.08;28.59;20.68;100.00;0.00;12.90;0.51
2016;07;22;00;00;21.58;14.60;0.00;86.08;9.00;182.61;25.40;18.78;100.00;9.90;18.92;3.62
2016;07;23;00;00;20.66;1.00;0.00;87.08;5.85;257.68;24.10;17.53;100.00;9.00;10.90;2.60
2016;07;24;00;00;20.66;0.00;0.00;38.58;6.56;309.74;24.55;17.13;100.00;0.00;12.78;2.41
2016;07;25;00;00;21.30;1.00;0.00;49.29;4.46;249.89;25.06;17.04;100.00;0.00;9.20;0.36
2016;07;26;00;00;21.64;2.50;0.00;54.67;3.39;222.70;27.01;17.68;100.00;1.00;7.41;0.00
2016;07;27;00;00;21.25;0.50;0.00;65.34;5.42;277.32;26.08;18.08;100.00;0.00;8.37;1.08
2016;07;28;00;00;20.50;1.40;0.00;50.52;7.39;242.84;23.46;16.81;100.00;0.30;14.44;2.41
2016;07;29;00;00;21.51;0.10;0.00;21.25;8.05;230.66;26.58;14.94;100.00;0.00;16.26;1.14
2016;07;30;00;00;23.90;0.00;0.00;25.13;6.35;176.46;29.22;17.88;100.00;0.00;11.53;2.74
2016;07;31;00;00;20.02;17.50;0.00;84.21;9.00;253.78;23.84;17.26;100.00;0.00;14.56;1.14
2016;08;01;00;00;18.65;0.10;0.00;57.70;4.85;237.70;23.48;13.84;100.00;0.00;8.40;0.80
2016;08;02;00;00;20.09;0.00;0.00;37.65;9.42;217.58;24.22;15.11;100.00;3.00;22.20;2.31
2016;08;03;00;00;22.37;0.00;0.00;12.01;9.02;218.18;27.42;16.63;74.00;0.00;19.83;1.80
2016;08;04;00;00;20.89;20.00;0.00;39.57;9.75;201.20;28.08;16.30;100.00;0.00;30.98;2.81
2016;08;05;00;00;16.48;26.50;0.00;68.96;13.65;276.48;18.55;14.77;100.00;0.00;21.44;6.13
2016;08;06;00;00;17.71;0.00;0.00;8.05;6.95;145.74;23.28;12.48;61.00;0.00;14.78;0.51
2016;08;07;00;00;19.79;0.00;0.00;2.00;4.32;82.36;25.59;13.50;10.00;0.00;7.42;1.08
2016;08;08;00;00;21.73;0.00;0.00;16.12;9.20;237.28;27.35;16.47;100.00;0.00;19.72;1.14
2016;08;09;00;00;17.78;1.60;0.00;99.46;12.51;304.78;20.32;14.96;100.00;87.00;28.82;3.26
2016;08;10;00;00;15.54;0.10;0.00;56.25;9.65;291.50;18.90;12.34;100.00;0.00;12.32;4.84
2016;08;11;00;00;15.26;0.00;0.00;43.00;5.80;263.32;20.36;9.99;100.00;0.00;10.83;0.36
2016;08;12;00;00;18.93;1.40;0.00;58.33;6.87;230.24;24.48;14.26;100.00;0.00;11.77;1.14
2016;08;13;00;00;21.87;0.00;0.00;0.95;4.91;155.31;27.91;15.32;8.70;0.00;9.23;0.00
2016;08;14;00;00;23.86;0.00;0.00;2.12;4.33;187.72;29.46;17.83;31.00;0.00;8.12;0.51
2016;08;15;00;00;23.47;0.00;0.00;0.83;3.33;131.60;28.52;17.80;10.00;0.00;8.59;0.00
2016;08;16;00;00;22.62;0.00;0.00;2.08;3.57;185.39;28.36;15.51;10.00;0.00;7.15;0.72
2016;08;17;00;00;22.76;0.40;0.00;52.35;3.30;120.32;27.53;17.30;100.00;0.00;8.40;0.00
2016;08;18;00;00;19.70;5.10;0.00;56.10;6.73;199.69;23.70;17.05;100.00;0.00;21.54;1.08
2016;08;19;00;00;21.07;1.20;0.00;80.26;4.29;157.64;25.49;16.59;100.00;1.20;7.65;1.80
2016;08;20;00;00;19.24;1.90;0.00;75.90;7.04;190.44;22.19;16.26;100.00;1.50;18.72;1.44
2016;08;21;00;00;17.47;0.00;0.00;48.08;13.72;248.15;21.45;13.93;100.00;0.00;23.14;4.61
2016;08;22;00;00;18.11;0.00;0.00;0.00;3.92;123.26;23.58;12.31;0.00;0.00;8.31;0.51
2016;08;23;00;00;20.92;0.00;0.00;0.00;12.73;111.29;28.77;12.51;0.00;0.00;19.16;7.90
2016;08;24;00;00;22.89;0.00;0.00;0.00;11.48;112.03;30.31;15.75;0.00;0.00;13.78;8.71
2016;08;25;00;00;24.12;0.00;0.00;0.00;7.48;155.10;32.12;15.92;0.00;0.00;13.61;1.30
2016;08;26;00;00;26.97;0.00;0.00;0.00;5.01;132.83;33.26;20.93;0.00;0.00;7.70;1.02
2016;08;27;00;00;27.08;0.00;0.00;0.00;6.34;128.55;32.85;21.41;0.00;0.00;11.87;3.76
2016;08;28;00;00;26.67;0.00;0.00;7.68;8.54;202.33;31.84;22.27;100.00;0.00;18.72;2.90
2016;08;29;00;00;22.24;1.10;0.00;49.59;11.60;266.39;25.16;19.50;100.00;0.00;19.64;5.48
2016;08;30;00;00;19.65;0.00;0.00;12.12;9.50;180.25;27.05;12.56;100.00;0.00;22.01;2.16
2016;08;31;00;00;20.95;0.00;0.00;1.67;4.65;214.59;28.06;13.66;10.00;0.00;9.11;1.02
2016;09;01;00;00;22.92;0.00;0.00;5.29;5.18;252.32;27.27;19.23;45.00;0.00;9.37;0.72
2016;09;02;00;00;22.36;0.00;0.00;2.54;3.08;200.99;27.78;16.59;24.00;0.00;5.40;0.72
2016;09;03;00;00;23.34;0.00;0.00;56.83;4.30;143.63;28.76;17.69;100.00;0.00;8.65;0.80
2016;09;04;00;00;21.65;8.00;0.00;70.99;9.65;204.75;27.88;16.24;100.00;0.00;19.97;0.80
2016;09;05;00;00;18.11;3.30;0.00;54.44;11.86;257.00;21.22;15.85;100.00;0.00;22.78;3.60
2016;09;06;00;00;18.28;0.00;0.00;20.07;7.22;117.10;24.03;13.61;100.00;0.00;14.59;1.94
2016;09;07;00;00;18.57;0.00;0.00;20.32;7.34;135.14;25.23;12.26;100.00;0.00;15.39;1.94
2016;09;08;00;00;21.89;0.00;0.00;0.69;7.25;183.35;28.76;15.98;6.60;0.00;12.66;0.72
2016;09;09;00;00;21.66;0.00;0.00;4.48;8.99;195.53;27.24;15.42;10.00;0.00;15.28;4.21
2016;09;10;00;00;22.52;0.00;0.00;2.17;2.83;129.49;27.48;17.52;10.00;0.00;6.57;0.51
2016;09;11;00;00;22.98;0.00;0.00;10.45;7.31;119.18;28.26;17.93;100.00;0.00;11.97;2.90
2016;09;12;00;00;22.95;0.00;0.00;55.27;7.71;160.67;29.59;16.24;100.00;4.50;10.59;1.44
2016;09;13;00;00;23.60;0.00;0.00;0.00;8.20;117.99;29.63;18.45;0.00;0.00;12.07;5.50
2016;09;14;00;00;22.51;0.00;0.00;0.51;7.32;113.50;28.78;17.43;4.20;0.00;12.64;2.28
2016;09;15;00;00;18.46;0.40;0.00;66.08;12.45;221.43;21.60;15.59;100.00;0.00;23.38;3.32
2016;09;16;00;00;18.17;1.10;0.00;90.26;7.11;194.12;21.43;16.27;100.00;1.20;22.26;1.53
2016;09;17;00;00;15.46;0.20;0.00;75.46;11.47;264.88;19.27;13.15;100.00;24.00;18.94;6.19
2016;09;18;00;00;13.77;31.50;0.00;100.00;11.52;264.43;15.72;12.38;100.00;100.00;19.48;4.68
2016;09;19;00;00;15.44;1.60;0.00;47.60;8.90;281.03;17.65;13.35;100.00;0.00;12.31;0.80
2016;09;20;00;00;15.23;0.00;0.00;90.92;5.14;130.40;18.98;10.75;100.00;33.00;10.63;2.19
2016;09;21;00;00;14.45;0.00;0.00;11.12;4.77;101.17;19.55;9.48;100.00;0.00;9.51;1.02
2016;09;22;00;00;15.12;0.00;0.00;8.10;5.95;90.45;21.10;8.17;100.00;0.00;10.46;1.08
2016;09;23;00;00;17.17;0.00;0.00;52.42;4.45;240.75;22.24;12.13;100.00;0.00;10.08;0.72
2016;09;24;00;00;16.99;0.00;0.00;0.10;10.28;116.03;23.34;11.62;1.20;0.00;16.39;2.52
2016;09;25;00;00;18.22;0.00;0.00;1.25;5.60;143.58;24.19;13.23;10.00;0.00;8.71;0.36
2016;09;26;00;00;16.49;0.10;0.00;35.79;12.64;309.30;20.80;13.10;100.00;0.00;19.65;2.41
2016;09;27;00;00;16.82;0.00;0.00;20.43;4.79;200.64;20.81;12.79;100.00;0.00;8.71;1.14
2016;09;28;00;00;17.41;0.00;0.00;11.60;6.82;204.31;23.79;12.02;40.00;0.00;16.24;1.53
2016;09;29;00;00;19.46;0.00;0.00;10.67;8.35;183.22;25.98;14.67;68.00;0.00;17.87;1.14
2016;09;30;00;00;19.08;0.00;0.00;22.08;8.89;212.47;24.50;13.80;100.00;0.00;19.88;1.80
2016;10;01;00;00;17.21;7.90;0.00;96.62;7.44;203.23;20.04;14.70;100.00;30.00;14.40;1.48
2016;10;02;00;00;13.54;1.90;0.00;50.62;12.27;252.17;15.67;9.30;100.00;0.00;21.24;5.35
2016;10;03;00;00;13.18;0.00;0.00;31.54;7.27;236.83;17.06;9.17;100.00;0.00;11.52;4.83
2016;10;04;00;00;12.03;0.00;0.00;0.29;11.23;95.50;18.12;6.00;4.00;0.00;21.25;4.35
2016;10;05;00;00;10.28;0.00;0.00;6.25;14.92;85.63;14.75;5.63;41.00;0.00;27.40;1.80
2016;10;06;00;00;8.23;0.00;0.00;21.44;8.78;160.67;16.39;0.77;100.00;0.00;18.18;3.10
2016;10;07;00;00;10.09;0.00;0.00;42.95;5.65;113.03;15.77;4.99;100.00;0.00;16.38;0.72
2016;10;08;00;00;10.94;0.10;0.00;72.62;8.74;162.88;13.88;8.62;100.00;0.90;13.28;6.30
2016;10;09;00;00;9.00;1.60;0.00;65.38;7.17;258.85;11.34;6.28;100.00;2.00;15.68;1.14
2016;10;10;00;00;9.03;0.00;0.00;67.58;5.10;101.04;13.24;4.69;100.00;2.00;9.45;0.36
2016;10;11;00;00;8.53;0.10;0.00;38.83;6.17;127.58;12.58;4.79;100.00;0.00;9.59;1.94
2016;10;12;00;00;7.43;0.00;0.00;2.95;8.28;99.15;13.54;1.94;36.00;0.00;16.70;1.48
2016;10;13;00;00;8.03;0.30;0.00;85.88;9.72;119.93;13.43;3.83;100.00;5.00;14.69;4.38
2016;10;14;00;00;12.20;5.40;0.00;79.17;14.08;128.49;16.96;8.86;100.00;0.60;21.98;2.97
2016;10;15;00;00;13.59;0.00;0.00;16.73;6.12;194.45;17.91;9.82;100.00;0.00;11.88;1.08
2016;10;16;00;00;13.79;0.00;0.00;42.46;11.29;121.10;20.87;7.53;100.00;0.00;17.42;7.39
2016;10;17;00;00;15.25;7.00;0.00;97.17;8.68;213.53;19.11;12.39;100.00;73.00;14.26;3.10
2016;10;18;00;00;13.29;2.10;0.00;83.67;8.24;235.65;16.02;11.67;100.00;10.00;15.91;2.16
2016;10;19;00;00;11.34;1.40;0.00;81.00;14.90;263.32;13.25;8.89;100.00;0.00;21.96;8.50
2016;10;20;00;00;9.61;1.40;0.00;74.42;16.09;260.20;12.36;6.94;100.00;0.00;21.65;11.97
2016;10;21;00;00;9.25;5.80;0.00;84.25;15.54;268.21;11.21;6.61;100.00;0.00;21.32;9.03
2016;10;22;00;00;8.13;0.00;0.00;40.50;4.26;216.99;12.79;4.36;100.00;0.00;8.35;1.44
2016;10;23;00;00;9.19;1.00;0.00;92.10;15.07;120.96;12.67;5.47;100.00;4.50;20.47;7.29
2016;10;24;00;00;14.11;1.50;0.00;81.79;15.40;131.67;20.66;6.93;100.00;18.00;24.68;5.35
2016;10;25;00;00;14.46;10.20;0.00;97.08;5.66;277.50;17.51;11.91;100.00;30.00;15.99;0.72
2016;10;26;00;00;12.33;0.00;0.00;62.12;5.92;317.05;15.71;9.34;100.00;0.00;11.30;0.72
2016;10;27;00;00;10.52;0.00;0.00;44.94;4.20;253.71;14.75;8.08;100.00;0.00;7.64;0.51
2016;10;28;00;00;10.46;0.00;0.00;15.76;4.92;220.29;15.52;6.34;44.00;0.00;10.23;1.48
2016;10;29;00;00;10.31;0.00;0.00;21.17;3.95;228.55;16.02;5.52;100.00;0.00;8.47;0.00
2016;10;30;00;00;9.13;0.00;0.00;18.62;4.09;202.27;14.84;4.79;100.00;0.00;8.89;1.14
2016;10;31;00;00;9.79;0.00;0.00;24.14;3.83;175.04;15.47;5.54;100.00;0.00;13.04;0.36
2016;11;01;00;00;11.13;0.00;0.00;1.99;7.67;165.91;17.34;6.33;6.90;0.00;14.19;0.00
2016;11;02;00;00;10.19;0.10;0.00;71.96;10.31;276.06;12.64;7.31;100.00;4.50;17.55;4.51
2016;11;03;00;00;6.17;0.00;0.00;25.17;5.23;179.51;10.83;2.45;100.00;0.00;9.18;1.94
2016;11;04;00;00;8.26;0.30;0.00;53.76;8.68;121.25;14.32;1.47;100.00;3.60;18.36;4.61
2016;11;05;00;00;11.99;8.90;0.00;100.00;11.15;233.15;15.56;8.89;100.00;100.00;25.28;3.40
2016;11;06;00;00;6.47;2.50;0.00;81.33;13.57;279.12;8.48;3.77;100.00;18.00;16.45;9.39
2016;11;07;00;00;3.65;1.30;0.00;50.21;10.79;233.37;5.98;0.94;100.00;0.00;16.58;5.80
2016;11;08;00;00;3.09;0.40;0.07;64.33;10.22;214.72;7.52;-0.57;100.00;0.00;17.02;1.61
2016;11;09;00;00;3.79;4.80;0.00;70.08;22.12;208.47;7.76;0.24;100.00;0.00;39.83;7.65
2016;11;10;00;00;7.17;7.00;0.00;87.42;25.35;263.69;9.18;5.21;100.00;17.00;39.56;10.82
2016;11;11;00;00;6.33;5.30;0.00;84.04;24.38;287.06;8.21;4.73;100.00;0.00;31.85;15.95
2016;11;12;00;00;4.46;0.60;0.00;57.60;7.45;183.59;7.76;2.46;100.00;0.00;13.89;2.19
2016;11;13;00;00;6.07;0.00;0.00;94.62;10.49;105.97;10.47;1.53;100.00;32.00;15.99;4.90
2016;11;14;00;00;2.72;0.00;0.00;16.05;4.49;222.28;5.23;0.09;100.00;0.00;10.08;0.72
2016;11;15;00;00;5.39;0.00;0.00;84.60;4.98;200.73;9.33;1.30;100.00;5.10;11.66;2.52
2016;11;16;00;00;9.62;3.60;0.00;100.00;7.17;197.89;13.31;6.87;100.00;100.00;16.30;0.00
2016;11;17;00;00;11.79;1.20;0.00;60.95;18.34;245.34;14.37;10.15;100.00;0.30;29.12;10.64
2016;11;18;00;00;11.85;2.50;0.00;83.45;23.10;239.64;15.96;7.50;100.00;3.90;37.67;6.13
2016;11;19;00;00;7.34;4.30;0.00;75.78;11.41;205.87;8.93;5.06;100.00;4.20;25.76;4.39
2016;11;20;00;00;6.96;0.00;0.00;49.74;17.76;143.24;14.54;0.53;100.00;1.50;32.04;9.79
2016;11;21;00;00;9.18;0.00;0.00;100.00;11.88;117.37;12.77;3.61;100.00;100.00;15.63;7.10
2016;11;22;00;00;10.43;0.00;0.00;96.29;6.79;191.28;14.42;7.89;100.00;43.00;16.62;1.61
2016;11;23;00;00;11.19;0.10;0.00;77.86;5.82;190.90;15.56;9.00;100.00;7.20;10.51;1.44
2016;11;24;00;00;8.43;0.00;0.00;50.00;4.43;235.36;10.90;5.82;100.00;2.40;8.56;0.72
2016;11;25;00;00;6.76;1.50;0.00;100.00;5.23;245.03;8.14;5.02;100.00;100.00;7.90;2.28
2016;11;26;00;00;8.57;0.80;0.00;67.98;4.44;134.37;11.50;6.53;100.00;0.00;7.70;1.14
2016;11;27;00;00;7.28;0.00;0.00;82.58;7.14;204.70;9.54;4.47;100.00;6.00;14.33;1.84
2016;11;28;00;00;2.77;0.00;0.00;17.33;20.74;80.19;5.96;-0.01;100.00;0.00;28.64;12.31
2016;11;29;00;00;0.85;0.00;0.00;0.00;11.79;130.34;4.35;-1.16;0.00;0.00;25.22;1.08
2016;11;30;00;00;2.57;0.00;0.00;1.34;6.46;150.76;7.20;-1.15;19.00;0.00;13.48;1.44
2016;12;01;00;00;4.01;0.00;0.00;2.35;4.71;216.78;7.60;1.51;13.00;0.00;8.43;0.80
2016;12;02;00;00;2.70;0.00;0.00;1.39;3.46;175.18;5.89;0.01;5.70;0.00;6.99;0.00
2016;12;03;00;00;1.83;0.00;0.00;24.42;6.43;124.51;7.31;-0.64;100.00;0.00;14.78;0.00
2016;12;04;00;00;1.73;0.00;0.00;4.21;12.29;116.13;6.39;-0.36;27.00;0.00;16.92;7.42
2016;12;05;00;00;2.68;0.00;0.00;0.00;9.75;108.99;7.97;-1.40;0.00;0.00;12.41;6.48
2016;12;06;00;00;4.15;0.00;0.00;1.12;4.99;117.31;9.16;1.26;6.00;0.00;7.29;0.51
2016;12;07;00;00;3.78;0.00;0.00;17.86;4.25;128.93;8.80;0.65;100.00;0.00;9.36;0.00
2016;12;08;00;00;5.98;0.00;0.00;11.31;6.68;109.50;9.99;2.55;77.00;0.00;8.85;3.32
2016;12;09;00;00;7.00;0.00;0.00;34.81;5.84;120.11;9.41;5.31;100.00;0.00;7.63;3.42
2016;12;10;00;00;6.89;0.00;0.00;2.25;4.98;138.64;8.82;4.74;54.00;0.00;7.56;1.02
2016;12;11;00;00;4.67;0.00;0.00;33.47;7.84;207.12;7.96;3.28;100.00;0.00;12.31;2.90
2016;12;12;00;00;3.81;0.00;0.00;67.45;7.67;161.75;7.18;1.77;100.00;1.20;11.18;0.36
2016;12;13;00;00;4.24;0.00;0.00;29.41;6.22;112.52;8.20;1.35;100.00;0.00;10.74;3.98
2016;12;14;00;00;5.05;0.00;0.00;3.92;8.14;111.39;8.52;3.17;40.00;0.00;9.96;6.12
2016;12;15;00;00;3.97;0.00;0.00;1.44;8.09;112.91;8.45;1.66;5.70;0.00;12.18;6.15
2016;12;16;00;00;2.72;0.00;0.00;10.40;13.79;111.06;7.60;0.18;28.00;4.20;21.60;5.96
2016;12;17;00;00;4.20;0.00;0.00;51.62;4.54;146.93;8.49;-0.31;100.00;6.00;6.61;1.14
2016;12;18;00;00;3.83;0.00;0.00;61.46;4.74;273.72;5.92;1.64;100.00;0.00;9.59;0.51
2016;12;19;00;00;2.33;0.00;0.00;65.62;6.42;141.93;6.80;-0.67;100.00;0.00;17.41;2.04
2016;12;20;00;00;1.28;0.00;0.00;27.03;4.88;228.93;6.32;-2.43;100.00;0.00;11.97;0.36
2016;12;21;00;00;3.52;0.00;0.00;8.87;3.45;180.06;6.20;1.21;83.00;0.00;7.57;0.51
2016;12;22;00;00;5.35;0.10;0.00;27.68;5.39;139.43;8.49;2.00;100.00;0.00;8.83;2.52
2016;12;23;00;00;6.66;0.80;0.00;87.70;3.42;214.39;7.99;5.05;100.00;0.60;7.90;0.51
2016;12;24;00;00;7.50;0.20;0.00;87.50;11.01;242.35;11.08;4.86;100.00;6.90;26.80;0.51
2016;12;25;00;00;7.86;0.00;0.00;71.83;13.57;260.96;10.78;6.08;100.00;0.00;20.52;5.15
2016;12;26;00;00;8.52;0.50;0.00;84.38;12.35;250.79;11.88;6.42;100.00;0.00;21.96;5.96
2016;12;27;00;00;3.24;0.00;0.00;21.20;3.98;225.33;5.80;-0.07;100.00;0.00;7.42;0.36
2016;12;28;00;00;2.06;0.00;0.00;0.00;3.90;102.83;6.31;-0.47;0.00;0.00;7.42;0.80
2016;12;29;00;00;1.25;0.00;0.00;2.54;7.12;183.15;4.06;-0.66;15.00;0.00;12.24;3.26
2016;12;30;00;00;1.52;0.00;0.00;0.00;6.32;112.79;5.11;-1.42;0.00;0.00;10.88;2.41
2016;12;31;00;00;3.01;0.00;0.00;0.00;5.49;118.41;5.01;1.80;0.00;0.00;8.23;3.76
2017;01;01;00;00;3.51;0.00;0.00;0.00;5.78;122.33;5.61;1.65;0.00;0.00;9.20;0.36
2017;01;02;00;00;2.12;2.20;1.05;80.33;10.72;251.15;4.51;-0.83;100.00;0.00;20.16;2.60
2017;01;03;00;00;0.20;0.00;0.00;41.09;4.38;217.34;2.96;-2.55;100.00;0.00;11.89;1.02
2017;01;04;00;00;1.74;1.80;0.21;90.29;28.06;263.51;3.29;-0.12;100.00;28.00;41.07;11.63
2017;01;05;00;00;-0.25;0.50;0.00;50.67;15.87;242.01;1.61;-4.44;100.00;0.00;26.58;3.22
2017;01;06;00;00;-3.13;0.00;0.00;8.88;11.63;103.42;-1.59;-4.96;54.00;0.00;20.99;2.62
2017;01;07;00;00;-2.88;0.00;0.00;64.42;13.26;168.30;0.75;-6.28;100.00;0.00;19.47;1.44
2017;01;08;00;00;0.31;1.20;0.42;94.46;23.44;284.45;2.86;-1.50;100.00;36.00;33.85;9.75
2017;01;09;00;00;0.14;0.00;0.00;55.05;5.39;203.10;2.60;-1.73;100.00;0.00;10.69;1.30
2017;01;10;00;00;1.60;8.60;2.24;85.33;13.39;222.93;3.19;-0.83;100.00;0.00;28.93;6.92
2017;01;11;00;00;3.21;0.30;0.00;74.21;22.87;250.71;6.46;-1.30;100.00;0.00;40.84;7.73
2017;01;12;00;00;6.28;1.30;0.00;95.00;21.88;253.97;9.69;4.03;100.00;60.00;39.48;6.16
2017;01;13;00;00;2.62;1.70;0.63;60.04;42.98;264.99;8.49;0.36;100.00;0.00;59.40;21.65
2017;01;14;00;00;0.40;7.40;1.12;95.62;41.14;282.06;1.98;-1.41;100.00;52.00;57.64;20.29
2017;01;15;00;00;-0.15;4.40;2.38;71.79;18.15;280.57;2.08;-1.70;100.00;1.00;34.21;3.22
2017;01;16;00;00;-1.31;0.10;0.00;36.58;9.35;103.39;1.94;-4.12;100.00;0.00;23.51;1.30
2017;01;17;00;00;-2.29;0.00;0.00;19.12;19.75;47.11;0.35;-4.71;100.00;0.00;34.15;3.67
2017;01;18;00;00;-1.91;0.00;0.00;0.00;23.64;73.54;0.51;-3.46;0.00;0.00;31.19;12.88
2017;01;19;00;00;-2.01;0.00;0.00;0.83;7.60;58.64;1.37;-4.47;8.00;0.00;13.55;4.68
2017;01;20;00;00;-2.09;0.00;0.00;1.29;7.05;148.52;1.39;-3.99;7.00;0.00;19.19;0.72
2017;01;21;00;00;-1.05;0.00;0.00;0.00;10.52;117.70;2.43;-3.88;0.00;0.00;17.23;5.15
2017;01;22;00;00;-0.39;0.00;0.00;3.99;5.27;147.11;2.20;-2.38;25.00;0.00;7.70;2.31
2017;01;23;00;00;-1.29;0.00;0.00;36.58;5.51;302.22;1.08;-2.79;100.00;0.00;12.48;1.02
2017;01;24;00;00;-2.21;0.00;0.00;81.33;7.40;267.72;-0.01;-3.67;100.00;3.00;15.72;2.62
2017;01;25;00;00;-2.93;0.00;0.00;9.04;6.01;94.91;0.18;-5.36;100.00;0.00;14.00;0.51
2017;01;26;00;00;-1.29;0.00;0.00;0.00;17.99;119.96;2.42;-3.90;0.00;0.00;22.22;13.04
2017;01;27;00;00;2.50;0.00;0.00;39.73;16.37;118.98;7.69;-1.28;100.00;0.00;22.67;4.90
2017;01;28;00;00;4.62;0.00;0.00;37.46;8.37;141.99;9.06;1.45;100.00;1.50;13.85;3.10
2017;01;29;00;00;5.31;0.00;0.00;68.45;7.31;192.22;9.38;2.65;100.00;2.70;10.66;3.24
2017;01;30;00;00;6.11;6.40;0.00;92.79;14.96;197.49;9.34;2.44;100.00;6.90;25.86;8.71
2017;01;31;00;00;8.15;16.70;0.00;99.92;8.77;248.15;10.15;5.61;100.00;98.00;15.95;3.60
2017;02;01;00;00;9.57;4.60;0.00;59.95;5.99;125.06;12.90;6.65;100.00;3.00;9.75;2.28
2017;02;02;00;00;8.67;0.00;0.00;51.04;13.06;126.07;13.12;2.47;100.00;4.20;20.61;7.59
2017;02;03;00;00;8.71;4.50;0.00;84.42;12.49;193.15;12.27;5.87;100.00;0.00;21.14;5.40
2017;02;04;00;00;5.60;4.10;0.00;69.07;25.38;188.21;9.33;1.69;100.00;0.00;50.05;9.51
2017;02;05;00;00;4.50;15.00;0.00;84.79;12.84;172.70;6.29;2.16;100.00;0.00;18.29;7.29
